,down,yardsToGo,possessionTeam,yardlineSide,absoluteYardlineNumber,avg_def_speed,std_def_acc,def_players_near_los,avg_def_spacing,avg_olb_orientation,avg_olb_motion_angle,avg_ilb_orientation,avg_ilb_motion_angle,avg_mlb_orientation,avg_mlb_motion_angle,avg_lb_orientation,avg_lb_motion_angle,avg_cb_orientation,avg_cb_motion_angle,avg_ss_orientation,avg_ss_motion_angle,avg_fs_orientation,avg_fs_motion_angle,successfulBlitz
3933,1,10,PHI,PHI,68,0.7808950617283951,0.4247830016085842,11.0,8.098374491920012,106.95555555555556,150.10875,102.75212962962962,181.90782407407409,0.0,0.0,0.0,0.0,110.90416666666668,194.35861111111112,86.91773148148148,238.13097222222223,0.0,0.0,0
3936,3,4,IND,IND,75,,,,,,,,,,,,,,,,,,,0
3947,2,10,SF,SEA,90,,,,,,,,,,,,,,,,,,,0
3950,2,14,SF,CAR,85,0.5590814393943627,0.4318540379386227,9.0,7.971296129186432,258.43109848484846,207.10295454545457,264.05375,251.2422727272727,0.0,0.0,0.0,0.0,249.86647727272728,153.8811931818182,265.263125,141.5061363636364,238.2304545454545,289.51011363636366,1
3957,3,4,CIN,NYJ,106,,,,,,,,,,,,,,,,,,,1
3960,2,1,HOU,JAX,109,0.3201178451178451,0.4362472821563204,11.0,4.811291191337103,235.72222222222223,172.08020202020205,213.53040404040405,216.10121212121211,0.0,0.0,0.0,0.0,0.0,0.0,249.91924242424247,170.12888888888892,0.0,0.0,1
3964,2,5,DAL,DAL,68,0.5905576922878242,0.5048648674661352,8.0,7.770750071381028,66.69992307692307,138.22623076923077,92.58442307692307,158.5730769230769,0.0,0.0,0.0,0.0,131.1398846153846,222.43080769230772,91.00930769230769,208.27661538461535,113.879,239.59146153846152,0
3971,1,10,DEN,IND,91,0.5967782737353505,0.4431779972449083,9.0,7.6853365134391876,270.44428571428574,210.77196428571432,0.0,0.0,287.3067857142857,184.85080357142857,0.0,0.0,227.1146875,110.21598214285714,0.0,0.0,271.9347321428571,161.2382142857143,0
3973,1,10,LAC,LAC,83,,,,,,,,,,,,,,,,,,,0
3975,2,10,HOU,HOU,63,0.5594427401790346,0.5615614308499419,9.0,9.127526125375564,98.435,160.6853374233129,106.12990797546014,165.69711656441717,0.0,0.0,0.0,0.0,99.86742331288345,171.7356646216769,95.13917177914112,201.4900613496933,0.0,0.0,0
3977,1,10,LV,LAC,87,0.6805595238095239,0.3592558288370279,7.0,9.004406628648058,0.0,0.0,271.59078571428563,198.24307142857143,0.0,0.0,0.0,0.0,254.49642857142857,202.67619047619047,272.8901428571429,206.6555714285714,248.18557142857145,155.8232857142857,0
3981,2,10,IND,IND,85,0.5081018518518517,0.5009436672980633,10.0,9.79590251424993,63.08597222222223,153.3857638888889,102.56210648148148,155.40120370370371,0.0,0.0,0.0,0.0,90.98935185185184,169.63400462962963,97.17545138888887,227.8707638888889,0.0,0.0,0
3982,1,10,MIA,MIA,85,0.5463827838827839,0.653629673656686,10.0,7.876288300165042,92.278021978022,179.5045054945055,91.20285714285713,123.21351648351649,0.0,0.0,0.0,0.0,129.84758241758243,244.3326373626373,87.61939560439562,174.04241758241758,73.78868131868133,145.28857142857143,0
3990,1,10,WAS,WAS,92,0.4890448718743446,0.3903466326056009,8.0,9.216040567704738,100.35707692307692,107.97707692307692,117.37607692307692,204.3486153846154,0.0,0.0,0.0,0.0,121.40751282051284,194.57066666666665,79.61169230769231,149.26907692307694,118.59753846153846,249.05207692307692,0
3994,1,10,HOU,HOU,95,0.6192268041177585,0.5626369242647947,9.0,6.989687618418587,79.35515463917527,113.5416494845361,90.57938144329896,145.75922680412373,0.0,0.0,0.0,0.0,99.95963917525772,178.90773195876287,76.62092783505155,186.02644329896907,0.0,0.0,0
3996,3,10,PIT,PIT,90,0.6182476635514018,0.4514223553973959,9.0,10.150357088762346,66.60747663551402,151.00242990654206,0.0,0.0,89.61672897196262,134.90453271028036,0.0,0.0,92.41932242990654,152.63857476635516,0.0,0.0,125.5718691588785,231.91037383177573,1
3998,2,7,MIN,PHI,83,,,,,,,,,,,,,,,,,,,1
4000,2,19,ARI,CAR,91,0.3244867886178862,0.4379300322435161,9.0,7.57644955312928,260.03412601626013,202.40020325203253,276.97073170731704,203.52274390243903,0.0,0.0,0.0,0.0,227.15298780487805,200.68459349593496,0.0,0.0,259.6838719512195,188.80423780487803,1
4003,3,1,DAL,NYG,67,,,,,,,,,,,,,,,,,,,0
4014,1,10,GB,GB,84,,,,,,,,,,,,,,,,,,,0
4015,2,3,BUF,BUF,94,0.4323575498575498,0.4327909706409155,6.0,9.858318932810333,46.630085470085454,115.19529914529916,71.8420512820513,117.69358974358973,0.0,0.0,0.0,0.0,114.26646723646724,186.58019943019943,70.9459829059829,197.1486752136753,0.0,0.0,1
4022,2,15,LAC,HOU,91,1.0871413501775686,0.6673452407852214,7.0,9.25404712974893,260.7927848101266,224.6607594936709,254.5182278481012,156.8244303797468,0.0,0.0,0.0,0.0,254.1508438818565,189.0729957805907,287.809746835443,156.68291139240506,232.5316455696202,138.40164556962026,1
4023,1,10,LV,LV,71,0.7036894586894588,0.4312430044805587,11.0,7.627565566428176,0.0,0.0,80.49435897435897,197.9684188034188,0.0,0.0,0.0,0.0,127.48962962962965,205.9782905982906,154.0420512820513,228.75179487179483,95.72196581196582,281.98324786324787,0
4024,1,3,NYJ,BAL,107,0.4920312499857875,0.5633438169352255,9.0,8.675820147527642,288.013359375,220.51765625,266.03742187499995,173.2271875,0.0,0.0,0.0,0.0,291.922109375,224.331953125,290.93421874999996,151.70937500000002,284.400625,153.42371093749998,1
4025,1,10,MIN,MIN,92,0.4991539439960896,0.5068155544444326,9.0,9.934950134172125,84.51377862595419,142.6775572519084,0.0,0.0,83.83061068702288,102.07519083969468,0.0,0.0,105.42399491094147,169.6075318066158,69.58206106870229,254.16511450381677,122.29667938931298,160.90683206106868,0
4032,1,10,KC,KC,65,0.6962121211070331,0.4846639555615152,9.0,8.793530169353861,84.07086776859505,152.00595041322316,93.58628099173556,132.9068595041322,104.31851239669422,188.4359504132231,0.0,0.0,96.76227272727272,136.97466942148762,67.91314049586776,279.8423140495868,114.0307438016529,171.90239669421487,0
4033,2,7,MIA,BAL,103,,,,,,,,,,,,,,,,,,,0
4034,2,9,CLE,CLE,84,0.5509129511677283,0.4400499681838584,9.0,10.091736698505208,155.06503184713378,201.526050955414,87.60426751592357,162.71353503184713,0.0,0.0,0.0,0.0,91.1562101910828,218.79082802547777,87.95127388535032,222.6587898089172,0.0,0.0,0
4046,1,10,BUF,MIA,94,,,,,,,,,,,,,,,,,,,0
4048,2,10,JAX,JAX,90,0.8278168044151025,0.4922512039834372,8.0,9.956552735784378,108.0809090909091,156.24140495867766,91.9270247933884,114.8896694214876,0.0,0.0,0.0,0.0,99.93060606060604,169.86917355371898,106.99801652892562,177.19776859504128,90.22586776859502,246.4834710743802,1
4058,1,10,GB,CHI,96,,,,,,,,,,,,,,,,,,,0
4059,2,4,LAC,LV,80,0.6804088050314465,0.4181858380613873,10.0,6.604681844460234,273.05707547169806,172.6770283018868,0.0,0.0,268.19198113207545,129.30509433962266,0.0,0.0,231.71037735849055,178.28490566037732,246.37042452830187,126.02830188679243,0.0,0.0,1
4062,1,10,CAR,SF,67,0.4457511737089202,0.3899708824334386,9.0,8.290160998596491,0.0,0.0,258.83721830985917,160.28151408450702,0.0,0.0,0.0,0.0,263.0083333333333,167.55089201877934,244.08422535211267,118.68845070422536,285.17978873239446,158.72225352112673,1
4063,1,10,CAR,CAR,90,0.5133183183183183,0.4915978150698274,9.0,8.66127007308745,112.33846846846846,192.56936936936935,0.0,0.0,63.55144144144145,183.52819819819817,0.0,0.0,121.03072072072072,214.7495945945946,67.80081081081082,236.1928828828829,0.0,0.0,1
4064,1,10,NYJ,NYJ,79,,,,,,,,,,,,,,,,,,,0
4068,4,1,IND,KC,79,,,,,,,,,,,,,,,,,,,1
4070,2,11,TB,TB,77,,,,,,,,,,,,,,,,,,,1
4072,1,10,ARI,LA,83,,,,,,,,,,,,,,,,,,,1
4073,2,2,PHI,PHI,77,0.3467948717948718,0.3406908851915217,9.0,9.593726455653506,92.04211538461536,127.3728846153846,75.83884615384615,101.22471153846156,0.0,0.0,0.0,0.0,132.86942307692308,153.0657692307692,85.43451923076921,132.00057692307695,0.0,0.0,0
4075,2,10,CAR,NO,81,,,,,,,,,,,,,,,,,,,1
4076,2,7,BUF,TEN,78,,,,,,,,,,,,,,,,,,,0
4078,3,12,BAL,BAL,61,0.5761549708311451,0.4124795973916735,7.0,9.730314633397436,0.0,0.0,96.375350877193,171.49780701754386,0.0,0.0,0.0,0.0,94.60286549707602,212.29555555555555,113.2980701754386,218.164298245614,0.0,0.0,1
4083,2,6,BUF,LA,90,0.5152370030581039,0.4250635743952239,8.0,6.798704396024015,267.61844036697244,237.88825688073393,262.2269724770642,183.86412844036695,0.0,0.0,0.0,0.0,292.1858256880734,180.2078440366972,243.9799541284404,138.71169724770644,0.0,0.0,1
4091,1,1,CLE,ATL,109,0.8607547169811322,0.7192837761939203,11.0,4.450337933562753,262.8077358490566,300.5926415094339,264.3400943396226,240.32650943396223,0.0,0.0,0.0,0.0,269.8784905660378,257.14424528301885,280.5628301886792,200.96773584905657,259.39943396226414,234.4011320754717,1
4096,1,10,CIN,DAL,91,,,,,,,,,,,,,,,,,,,1
4099,1,10,CLE,CLE,85,0.6549431818469212,0.6462653068646409,11.0,6.600538031222797,99.16276515151512,120.22166666666668,103.4423106060606,208.86367424242425,0.0,0.0,0.0,0.0,93.45352272727273,236.81496212121212,121.39833333333333,192.91916666666668,95.6903787878788,249.2065151515151,0
4101,2,8,TEN,TEN,83,0.5712074828103539,0.5002935427201788,9.0,7.414537322003023,81.57571428571428,164.77785714285713,92.09346938775508,159.18632653061223,0.0,0.0,0.0,0.0,79.2,190.46469387755104,81.43091836734695,227.10790816326536,0.0,0.0,0
4103,2,8,NO,NO,103,0.6331013745704468,0.5256820319417347,8.0,8.624437792863784,79.36154639175258,136.21164948453608,86.16170103092784,159.68288659793814,0.0,0.0,0.0,0.0,96.52676975945018,178.0869759450172,130.12659793814433,293.0385567010309,76.35670103092784,265.9267010309279,1
4104,2,10,DEN,DEN,75,0.6590059523632572,0.4720434441423326,10.0,9.275031131515718,99.37778571428572,132.9455714285714,0.0,0.0,84.33042857142856,145.58407142857143,0.0,0.0,91.33995238095238,160.2185,0.0,0.0,97.9563214285714,229.86707142857145,1
4106,2,10,LV,LV,83,,,,,,,,,,,,,,,,,,,0
4108,3,7,SF,SF,62,,,,,,,,,,,,,,,,,,,1
4113,1,10,LA,ARI,90,,,,,,,,,,,,,,,,,,,0
4114,1,10,MIA,BAL,80,,,,,,,,,,,,,,,,,,,0
4121,3,8,NYJ,NYJ,68,0.5672716049382717,0.5258321970213263,9.0,9.107845173901651,101.276024691358,125.1336049382716,0.0,0.0,0.0,0.0,0.0,0.0,95.6112098765432,166.5496049382716,0.0,0.0,207.9726913580247,202.3700987654321,1
4122,2,4,ATL,ATL,64,0.4503833334922791,0.3538787189838012,9.0,7.239141965682854,82.2253,99.9034,0.0,0.0,87.30279999999999,92.161,0.0,0.0,62.25679999999999,135.8874,0.0,0.0,90.17453333333331,209.2638,1
4123,2,2,LA,LA,67,,,,,,,,,,,,,,,,,,,1
4126,3,3,SEA,DET,103,0.45047197640118,0.4635501468435899,10.0,6.223326630695412,0.0,0.0,269.56035398230085,194.9744837758112,0.0,0.0,0.0,0.0,253.4972566371681,213.3803982300885,0.0,0.0,257.6646017699115,188.31446902654864,1
4127,1,10,KC,KC,64,0.5923979591761341,0.4629359729321347,9.0,8.940192433505151,0.0,0.0,87.27622448979592,133.71132653061227,93.17989795918368,133.36061224489796,0.0,0.0,77.20112244897959,203.0721428571429,115.05647959183676,230.68025510204083,114.56459183673468,240.44061224489795,1
4128,1,10,PHI,PHI,70,0.3867630057529275,0.4188706264301935,9.0,9.512827200288363,0.0,0.0,88.50013487475917,184.39743737957608,0.0,0.0,0.0,0.0,106.97765895953756,184.17950867052025,0.0,0.0,87.11378612716763,254.52745664739885,0
4132,3,6,DAL,WAS,101,0.5339767156862746,0.497447353834113,11.0,8.518777536076596,0.0,0.0,249.07919117647057,132.11904411764706,0.0,0.0,0.0,0.0,247.93267156862743,177.6922794117647,259.35198529411764,154.86143382352944,250.35404411764708,152.89257352941175,0
4133,1,10,SF,SF,85,,,,,,,,,,,,,,,,,,,1
4135,1,10,NE,NE,97,0.531313559484761,0.6643415958389447,10.0,8.610531837185547,0.0,0.0,94.0618361581921,162.6481073446328,0.0,0.0,0.0,0.0,100.58598870056498,142.54918079096043,170.92129943502826,202.49361581920903,97.23590395480224,183.8830790960452,0
4140,1,10,CLE,CLE,82,0.4129018912301013,0.5623403786985945,8.0,8.548828654482232,0.0,0.0,77.60765957446809,142.0599290780142,0.0,0.0,0.0,0.0,102.15297872340426,201.68106382978723,79.92787234042552,170.56475177304964,0.0,0.0,0
4147,2,6,NO,NO,66,0.6065333333333334,0.5074836272388353,8.0,7.647911911905355,91.2584,125.7826,89.29810000000002,122.26705,0.0,0.0,0.0,0.0,69.9281,101.7273,82.986,173.08780000000002,93.4813,262.0121,1
4152,2,2,CLE,ATL,81,0.4496969696969696,0.5646802363870357,9.0,8.010012015107986,267.24098484848486,226.2820833333333,260.5567424242425,150.40821969696972,0.0,0.0,0.0,0.0,275.88848484848484,188.90640151515152,250.2261363636363,87.6440909090909,263.743106060606,143.54136363636363,0
4154,1,15,CIN,CIN,80,0.5157456140350877,0.5378203242305681,9.0,9.20767672092994,86.42543859649122,172.2453216374269,88.08859649122807,211.7134210526316,0.0,0.0,0.0,0.0,80.85865497076023,155.68409356725144,0.0,0.0,253.574298245614,236.1953947368421,0
4156,1,10,NE,BAL,70,,,,,,,,,,,,,,,,,,,1
4160,1,10,ARI,ARI,85,0.6124029126862203,0.6868812819122688,9.0,7.01149529914609,94.83388349514568,166.4902912621359,86.01281553398059,180.28038834951457,0.0,0.0,0.0,0.0,98.865501618123,169.91779935275082,92.96029126213595,192.7755339805825,95.09320388349516,261.03203883495144,1
4163,1,10,GB,CHI,69,,,,,,,,,,,,,,,,,,,0
4174,2,10,NYJ,BAL,67,0.6899612403100774,0.5022619528704847,10.0,8.438408345289872,271.78779069767444,181.39377906976745,293.6201162790698,199.3075581395349,0.0,0.0,0.0,0.0,276.2472093023256,203.97042635658912,262.0687790697674,213.30854651162795,265.1109302325582,133.693488372093,0
4178,2,7,BAL,BAL,69,,,,,,,,,,,,,,,,,,,0
4180,2,14,CHI,CHI,94,,,,,,,,,,,,,,,,,,,0
4183,3,9,SF,SF,75,0.7328136201571394,0.635925219064854,9.0,7.954119939140026,75.93940860215055,140.9958064516129,102.38268817204302,132.59666666666664,0.0,0.0,0.0,0.0,89.53383512544804,148.9361290322581,100.81849462365594,218.6660215053763,137.51860215053765,179.51709677419356,1
4186,1,10,DET,DET,74,0.732629629628112,0.3824390700920393,10.0,9.354662279229863,112.01811111111112,134.67366666666666,87.34755555555556,155.9827222222222,0.0,0.0,0.0,0.0,106.43077777777778,272.96938888888894,0.0,0.0,86.93081481481481,204.47537037037037,0
4187,1,10,WAS,WAS,85,0.2944268077601411,0.3902988963119887,10.0,9.536633018920044,72.16156084656085,178.9459523809524,139.21529100529102,216.12507936507936,0.0,0.0,0.0,0.0,88.45825396825397,225.94793650793653,93.10851851851852,121.4599470899471,73.08492063492064,213.25619047619043,1
4192,3,6,CIN,PIT,74,0.2783534946236559,0.4661387029555517,9.0,12.204283866740308,259.68721774193546,194.51181451612905,280.6929838709677,182.17217741935488,0.0,0.0,0.0,0.0,270.7253225806451,201.8129838709677,0.0,0.0,149.24389784946234,182.34763440860215,1
4197,3,1,PHI,ARI,108,0.7097777777918511,0.515549459021253,11.0,3.059461262083173,227.65666666666664,223.36033333333336,269.1380000000001,163.38733333333332,213.33933333333337,150.44466666666668,0.0,0.0,287.39533333333327,86.347,269.21200000000005,140.11666666666667,314.6273333333333,97.48333333333332,0
4201,3,2,CLE,ATL,75,0.5326308139534883,0.4762974289929178,11.0,7.864112037211319,270.15863372093025,211.71075581395348,258.4388953488372,167.22656976744187,0.0,0.0,0.0,0.0,259.78186046511627,170.7531104651163,240.54598837209303,84.81459302325582,296.4091279069768,105.33447674418603,0
4202,3,2,MIA,MIA,74,0.6553873239348298,0.5106840968327765,10.0,9.605652252364669,109.15845070422536,165.04957746478874,94.87859154929578,190.6174647887324,0.0,0.0,0.0,0.0,103.426103286385,175.125117370892,0.0,0.0,111.56133802816905,195.7652112676056,0
4210,2,10,CHI,HOU,75,,,,,,,,,,,,,,,,,,,1
4217,2,10,LA,LA,89,0.4897897196261683,0.4030168762535194,9.0,9.454823366030643,0.0,0.0,101.24719626168223,162.46042056074765,0.0,0.0,0.0,0.0,81.25978193146418,185.9951401869159,91.66794392523364,207.51233644859815,112.27056074766357,219.61327102803745,0
4223,1,10,NE,DET,79,0.7543121692573741,0.6104453804442803,10.0,8.814398928328053,0.0,0.0,266.02619047619044,212.577619047619,0.0,0.0,0.0,0.0,287.74650793650795,301.19523809523815,270.94015873015877,221.8336507936508,244.7330158730159,165.42166666666668,1
4224,1,10,TEN,TEN,68,0.4929545454545455,0.5739738593975482,10.0,7.476633025702366,79.46016042780748,159.87010695187166,0.0,0.0,78.38449197860963,144.1479679144385,0.0,0.0,93.04338680926917,165.51263814616755,0.0,0.0,99.29377005347592,219.8117647058824,0
4229,4,5,DET,MIN,78,,,,,,,,,,,,,,,,,,,0
4230,2,3,PIT,PIT,67,,,,,,,,,,,,,,,,,,,0
4232,1,10,DEN,DEN,90,0.4300945626624615,0.4231574071917722,9.0,8.773338722281459,91.29514184397163,141.1258865248227,96.60333333333332,165.58390070921988,92.84567375886525,175.56517730496455,0.0,0.0,91.47851063829786,187.0352955082742,0.0,0.0,77.60716312056738,228.29,0
4234,1,10,KC,LV,94,0.6117672415300347,0.5166163356437606,10.0,8.362843092205912,0.0,0.0,281.0824137931035,212.78706896551728,254.2522413793104,200.42612068965516,0.0,0.0,259.04186781609195,178.5446551724138,253.43103448275855,79.43982758620689,266.9170689655173,230.93267241379309,0
4235,1,10,CAR,CAR,103,0.481318407960199,0.4862718610022605,10.0,8.082972322034266,78.57925373134327,185.60805970149255,72.79544776119403,177.0838432835821,0.0,0.0,0.0,0.0,79.87059701492537,230.14809701492536,95.36970149253732,94.54902985074628,82.97059701492539,220.2623134328358,1
4236,1,10,NO,,60,0.3823055555555555,0.4213557241596943,10.0,7.777679487302091,278.76975,191.9429166666667,277.4353333333333,208.99545833333332,252.1585,194.72941666666665,0.0,0.0,261.96458333333334,182.65712500000004,262.00525,234.42925,263.0558333333334,179.12441666666666,0
4239,3,1,IND,KC,109,,,,,,,,,,,,,,,,,,,0
4240,1,10,NE,NE,65,0.5216915422885572,0.6115359618443428,7.0,10.16413137986264,82.91089552238807,134.8412686567164,85.28089552238806,105.16007462686564,0.0,0.0,0.0,0.0,86.85726368159204,231.4947263681592,119.41119402985076,166.10671641791046,107.53447761194028,126.2092537313433,1
4242,4,15,DAL,TB,68,0.5393730158124651,0.3748944602620237,5.0,9.87898439389848,275.4511904761905,234.2788571428571,263.6304761904762,169.1219523809524,0.0,0.0,0.0,0.0,215.15185714285715,203.18323809523812,0.0,0.0,247.34447619047617,167.6193015873016,1
4244,1,10,NO,ATL,72,0.639390243902439,0.3949616351769857,9.0,10.32128834000718,281.63052845528455,231.7768699186992,270.17191056910565,225.0879674796748,0.0,0.0,0.0,0.0,253.580379403794,162.91333333333333,260.0354471544715,271.41325203252035,272.7566666666666,95.80845528455283,1
4245,2,6,CIN,MIA,65,0.5156308411214953,0.5247867735966534,10.0,10.183866202305785,245.4968224299066,188.20336448598133,275.70799065420556,203.61679906542057,0.0,0.0,0.0,0.0,248.79295950155765,203.45914330218068,280.16088785046725,119.76794392523368,95.03556074766357,225.40261682242993,1
4250,3,8,DAL,,60,0.5537693156732892,0.3863587204596596,10.0,8.546931074059305,248.92377483443707,218.85639072847684,271.7571854304636,180.8646688741722,0.0,0.0,0.0,0.0,274.2441721854305,168.5219867549669,0.0,0.0,271.07346578366446,163.22392935982342,1
4251,2,10,LAC,CLE,74,0.534801136306346,0.4126930596769259,9.0,9.026752516016222,273.6003409090909,179.45284090909092,0.0,0.0,271.34602272727267,186.84875,0.0,0.0,260.33659090909094,126.73892045454544,284.2615340909091,114.2252840909091,0.0,0.0,0
4258,3,1,CIN,DAL,66,,,,,,,,,,,,,,,,,,,0
4264,1,10,DEN,DEN,64,0.7998648648582646,0.5180875554931966,9.0,6.959384028386976,101.45477477477478,177.1816216216216,0.0,0.0,85.95009009009009,83.70954954954955,0.0,0.0,118.65258258258258,189.64822822822825,0.0,0.0,107.02265765765765,261.42792792792795,0
4265,1,10,MIA,MIA,62,0.647569444506935,0.6475931105043952,8.0,8.151374517453952,88.5900462962963,190.92388888888888,93.98879629629631,166.20592592592595,0.0,0.0,0.0,0.0,76.23524691358026,155.39654320987654,73.9987037037037,172.01166666666666,90.43685185185186,230.3275925925926,0
4272,1,10,LAC,HOU,75,0.3132526881590912,0.6680191148878901,8.0,9.1143981436006,274.5645161290323,144.64989247311826,264.73397849462367,184.99655913978495,0.0,0.0,0.0,0.0,243.0713261648746,158.99258064516133,262.2208602150537,151.93247311827955,257.36204301075264,148.24698924731183,0
4273,1,10,NE,NE,67,,,,,,,,,,,,,,,,,,,0
4274,3,6,TEN,TEN,80,,,,,,,,,,,,,,,,,,,1
4285,1,10,WAS,WAS,85,,,,,,,,,,,,,,,,,,,0
4289,1,10,MIN,GB,100,0.3341272965879265,0.4545517237707173,9.0,7.809001964804816,262.12208661417327,211.4697244094488,268.1551181102363,198.82677165354332,0.0,0.0,0.0,0.0,267.4577690288714,201.5126509186352,267.13606299212597,214.69110236220476,246.81488188976377,203.9324409448819,1
4292,3,8,CIN,CIN,99,0.5579310344827586,0.5179830265006523,8.0,9.800874692347351,73.12772988505746,126.63939655172412,76.86563218390803,160.6978735632184,0.0,0.0,0.0,0.0,84.03439655172413,178.59066091954023,91.66189655172415,256.3558620689655,94.32951149425288,170.8027011494253,1
4295,1,10,DEN,DEN,77,,,,,,,,,,,,,,,,,,,1
4297,1,10,NE,BAL,89,,,,,,,,,,,,,,,,,,,1
4299,1,10,PHI,PHI,81,0.5165292096219931,0.5515276325327567,9.0,8.202271048718092,0.0,0.0,81.41209621993127,123.68951890034364,0.0,0.0,0.0,0.0,121.45639175257732,198.19505154639177,0.0,0.0,55.170824742268046,225.53721649484535,0
4303,1,10,ATL,ATL,69,0.6533789062386496,0.4682933175402264,10.0,9.161369402051498,65.85484375,184.4972265625,85.21507812499999,224.3411328125,0.0,0.0,0.0,0.0,100.9870703125,218.3151953125,0.0,0.0,115.07388020833334,209.12432291666667,0
